"Module"	"Gene1"	"Gene2"
"M8"	"SFRP1"	"COPS7A"
"M8"	"SFRP1"	"LCA5L"
"M8"	"SFRP1"	"IFT81"
"M8"	"SFRP1"	"KBTBD13"
"M8"	"SFRP1"	"TPGS1"
"M8"	"SACS"	"DEPDC1B"
"M8"	"LRPAP1"	"SEZ6"
"M8"	"KLC2"	"ASCL1"
"M8"	"CEP97"	"BCHE"
"M8"	"CEP97"	"ASCL1"
"M8"	"RIMS4"	"ASCL1"
"M8"	"KIF20A"	"CASP4"
"M8"	"KIF20A"	"THAP3"
"M8"	"KIF20A"	"PTP4A1"
"M8"	"KIF20A"	"PNPLA2"
"M8"	"KIF20A"	"CSRP3"
"M8"	"KIF20A"	"RBPJ"
"M8"	"KIF20A"	"IFNE"
"M8"	"KIF20A"	"NMT2"
"M8"	"KIF20A"	"MUC2"
"M8"	"KIF20A"	"SCGB3A2"
"M8"	"KIF20A"	"S100A13"
"M8"	"KIF20A"	"MMACHC"
"M8"	"KIF20A"	"PKD2"
"M8"	"KIF20A"	"FKTN"
"M8"	"KIF20A"	"RPL35A"
"M8"	"KIF20A"	"ZFP1"
"M8"	"KIF20A"	"BTG1"
"M8"	"KIF20A"	"ASB6"
"M8"	"KIF20A"	"CHMP2B"
"M8"	"KIF20A"	"ME3"
"M8"	"KIF20A"	"FUT10"
"M8"	"KIF20A"	"ROR2"
"M8"	"KIF20A"	"WIPF1"
"M8"	"KIF20A"	"DCAF12"
"M8"	"KIF20A"	"SIRT5"
"M8"	"KIF20A"	"ATP6AP1"
"M8"	"KIF20A"	"G6PD"
"M8"	"KIF20A"	"TRIM56"
"M8"	"KIF20A"	"ST6GALNAC5"
"M8"	"KIF20A"	"CD1B"
"M8"	"KIF20A"	"ELOVL1"
"M8"	"KIF20A"	"CLEC1B"
"M8"	"KIF20A"	"OSGIN2"
"M8"	"KIF20A"	"UNC13A"
"M8"	"KIF20A"	"OTOG"
"M8"	"KIF20A"	"CD79B"
"M8"	"KIF20A"	"EEF1G"
"M8"	"KIF20A"	"SMC5"
"M8"	"KIF20A"	"NTS"
"M8"	"KIF20A"	"CDHR1"
"M8"	"KIF20A"	"TMCC2"
"M8"	"KIF20A"	"TOM1L2"
"M8"	"KIF20A"	"WDR18"
"M8"	"KIF20A"	"TGFB2"
"M8"	"KIF20A"	"LRAT"
"M8"	"KIF20A"	"WBP5"
"M8"	"KIF20A"	"MIPEP"
"M8"	"KIF20A"	"HECTD3"
"M8"	"KIF20A"	"MTBP"
"M8"	"KIF20A"	"SERPINB10"
"M8"	"KIF20A"	"PKP4"
"M8"	"KIF20A"	"SERPINB9"
"M8"	"KIF20A"	"CCR4"
"M8"	"KIF20A"	"CENPW"
"M8"	"KIF20A"	"ORAI1"
"M8"	"KIF20A"	"THBS2"
"M8"	"KIF20A"	"CHN1"
"M8"	"KIF20A"	"PEF1"
"M8"	"KIF20A"	"LYST"
"M8"	"KIF20A"	"ERCC2"
"M8"	"KIF20A"	"RHOXF2"
"M8"	"KIF20A"	"ATMIN"
"M8"	"KIF20A"	"NPAS1"
"M8"	"KIF20A"	"ZNF766"
"M8"	"KIF20A"	"KCNA5"
"M8"	"KIF20A"	"E4F1"
"M8"	"KIF20A"	"AK4"
"M8"	"KIF20A"	"TEK"
"M8"	"KIF20A"	"MVP"
"M8"	"KIF20A"	"APTX"
"M8"	"KIF20A"	"EXOSC4"
"M8"	"KIF20A"	"SPATA7"
"M8"	"KIF20A"	"OSGEPL1"
"M8"	"KIF20A"	"PROCR"
"M8"	"KIF20A"	"ITGB4"
"M8"	"KIF20A"	"BTNL8"
"M8"	"KIF20A"	"SH3PXD2A"
"M8"	"KIF20A"	"GLMN"
"M8"	"KIF20A"	"BAD"
"M8"	"KIF20A"	"APOBEC3D"
"M8"	"KIF20A"	"WDR43"
"M8"	"KIF20A"	"JPH2"
"M8"	"KIF20A"	"PAK1"
"M8"	"KIF20A"	"URB2"
"M8"	"KIF20A"	"ANGPT1"
"M8"	"KIF20A"	"FAM13B"
"M8"	"KIF20A"	"STC2"
"M8"	"KIF20A"	"PDZD2"
"M8"	"KIF20A"	"ODC1"
"M8"	"KIF20A"	"FKBP10"
"M8"	"KIF20A"	"PDE6D"
"M8"	"KIF20A"	"USP53"
"M8"	"KIF20A"	"SLC9A4"
"M8"	"KIF20A"	"CAMK1G"
"M8"	"KIF20A"	"RWDD2B"
"M8"	"KIF20A"	"CHST7"
"M8"	"KIF20A"	"SLC35E1"
"M8"	"KIF20A"	"PCDHA11"
"M8"	"KIF20A"	"MCCC1"
"M8"	"KIF20A"	"ULK1"
"M8"	"KIF20A"	"NIT2"
"M8"	"KIF20A"	"MT1H"
"M8"	"KIF20A"	"PCNP"
"M8"	"KIF20A"	"PLEKHG3"
"M8"	"KIF20A"	"MKI67IP"
"M8"	"KIF20A"	"SYNDIG1"
"M8"	"KIF20A"	"ZNF215"
"M8"	"KIF20A"	"ADCY10"
"M8"	"KIF20A"	"HSPA12A"
"M8"	"KIF20A"	"ZNF585B"
"M8"	"KIF20A"	"PCDHA5"
"M8"	"KIF20A"	"IRS4"
"M8"	"KIF20A"	"INTS10"
"M8"	"KIF20A"	"TLN2"
"M8"	"KIF20A"	"PNN"
"M8"	"KIF20A"	"BAG3"
"M8"	"KIF20A"	"IGDCC3"
"M8"	"KIF20A"	"ADD2"
"M8"	"KIF20A"	"DNAJC18"
"M8"	"KIF20A"	"MARCH5"
"M8"	"KIF20A"	"ACTL7A"
"M8"	"KIF20A"	"HIST2H3D"
"M8"	"KIF20A"	"PLEKHH3"
"M8"	"KIF20A"	"ZNF202"
"M8"	"KIF20A"	"BCKDK"
"M8"	"KIF20A"	"HAPLN1"
"M8"	"KIF20A"	"GABRB3"
"M8"	"KIF20A"	"PBX3"
"M8"	"KIF20A"	"PTP4A3"
"M8"	"KIF20A"	"TTYH1"
"M8"	"KIF20A"	"CHMP1A"
"M8"	"KIF20A"	"TAX1BP1"
"M8"	"KIF20A"	"LAD1"
"M8"	"KIF20A"	"SUMF1"
"M8"	"KIF20A"	"APOBEC3F"
"M8"	"KIF20A"	"RMND5B"
"M8"	"KIF20A"	"DNASE1L2"
"M8"	"KIF20A"	"BSPRY"
"M8"	"KIF20A"	"PLEKHB1"
"M8"	"KIF20A"	"SCTR"
"M8"	"KIF20A"	"GALK2"
"M8"	"KIF20A"	"GDPD5"
"M8"	"KIF20A"	"RAX2"
"M8"	"KIF20A"	"CACNG3"
"M8"	"KIF20A"	"EBLN2"
"M8"	"KIF20A"	"SLC16A6"
"M8"	"KIF20A"	"ZBTB5"
"M8"	"KIF20A"	"KIF20B"
"M8"	"KIF20A"	"TCEA2"
"M8"	"KIF20A"	"TAF4B"
"M8"	"KIF20A"	"MOCS2"
"M8"	"KIF20A"	"NLRP12"
"M8"	"KIF20A"	"WRB"
"M8"	"KIF20A"	"AAK1"
"M8"	"KIF20A"	"KSR2"
"M8"	"KIF20A"	"STX1B"
"M8"	"KIF20A"	"LDHAL6A"
"M8"	"KIF20A"	"PHF17"
"M8"	"KIF20A"	"CCR3"
"M8"	"KIF20A"	"SORBS3"
"M8"	"KIF20A"	"MRPL11"
"M8"	"KIF20A"	"TSHZ2"
"M8"	"KIF20A"	"TECPR1"
"M8"	"KIF20A"	"AKR1C1"
"M8"	"KIF20A"	"AMOT"
"M8"	"KIF20A"	"URGCP"
"M8"	"KIF20A"	"ATP2B3"
"M8"	"HIST1H4L"	"PTP4A1"
"M8"	"HIST1H4L"	"RNH1"
"M8"	"HIST1H4L"	"CNTFR"
"M8"	"HIST1H4L"	"MAP1LC3C"
"M8"	"HIST1H4L"	"SNX33"
"M8"	"HIST1H4L"	"PTGIR"
"M8"	"HIST1H4L"	"BNIP2"
"M8"	"HIST1H4L"	"XAB2"
"M8"	"HIST1H4L"	"NMD3"
"M8"	"HIST1H4L"	"PIKFYVE"
"M8"	"HIST1H4L"	"KRTAP26-1"
"M8"	"HIST1H4L"	"SFMBT1"
"M8"	"HIST1H4L"	"KAT5"
"M8"	"HIST1H4L"	"SIRPA"
"M8"	"HIST1H4L"	"ZDHHC13"
"M8"	"HIST1H4L"	"UBE2D1"
"M8"	"HIST1H4L"	"TAF2"
"M8"	"HIST1H4L"	"CSHL1"
"M8"	"HIST1H4L"	"KIAA0087"
"M8"	"HIST1H4L"	"ELOVL1"
"M8"	"HIST1H4L"	"RAP1GAP"
"M8"	"HIST1H4L"	"PABPC5"
"M8"	"HIST1H4L"	"TFR2"
"M8"	"HIST1H4L"	"REEP4"
"M8"	"HIST1H4L"	"CLCA1"
"M8"	"HIST1H4L"	"CAPNS2"
"M8"	"HIST1H4L"	"FMNL1"
"M8"	"HIST1H4L"	"CPNE6"
"M8"	"HIST1H4L"	"NMRAL1"
"M8"	"HIST1H4L"	"CKAP5"
"M8"	"HIST1H4L"	"SUSD2"
"M8"	"HIST1H4L"	"CTSG"
"M8"	"HIST1H4L"	"PDXK"
"M8"	"HIST1H4L"	"CENPQ"
"M8"	"HIST1H4L"	"DNAJC30"
"M8"	"HIST1H4L"	"SOX11"
"M8"	"HIST1H4L"	"HIST1H2AH"
"M8"	"HIST1H4L"	"GSTM4"
"M8"	"HIST1H4L"	"TIMMDC1"
"M8"	"HIST1H4L"	"NDFIP1"
"M8"	"HIST1H4L"	"CCPG1"
"M8"	"HIST1H4L"	"TEX37"
"M8"	"HIST1H4L"	"VPS13D"
"M8"	"HIST1H4L"	"DBNDD2"
"M8"	"HIST1H4L"	"AKIP1"
"M8"	"HIST1H4L"	"NPBWR1"
"M8"	"HIST1H4L"	"ATM"
"M8"	"HIST1H4L"	"WBP5"
"M8"	"HIST1H4L"	"ZBTB6"
"M8"	"HIST1H4L"	"EGF"
"M8"	"HIST1H4L"	"CPLX1"
"M8"	"HIST1H4L"	"CYB5R1"
"M8"	"HIST1H4L"	"NXF1"
"M8"	"HIST1H4L"	"EIF1AD"
"M8"	"HIST1H4L"	"ZC2HC1A"
"M8"	"HIST1H4L"	"KRT74"
"M8"	"HIST1H4L"	"SHROOM1"
"M8"	"HIST1H4L"	"PAGE2"
"M8"	"HIST1H4L"	"EFS"
"M8"	"FUBP1"	"ASCL1"
"M8"	"FUBP1"	"COLGALT2"
"M8"	"BCHE"	"MUSTN1"
"M8"	"BCHE"	"CRYBB1"
"M8"	"BCHE"	"CTBS"
"M8"	"BCHE"	"MPPED1"
"M8"	"BCHE"	"PTP4A1"
"M8"	"BCHE"	"ZNF408"
"M8"	"BCHE"	"VTN"
"M8"	"BCHE"	"SLC12A4"
"M8"	"BCHE"	"ASGR2"
"M8"	"BCHE"	"REN"
"M8"	"BCHE"	"ARHGAP23"
"M8"	"BCHE"	"KIF3B"
"M8"	"BCHE"	"CDKN1A"
"M8"	"BCHE"	"PIM2"
"M8"	"BCHE"	"PPP1R2"
"M8"	"BCHE"	"EXOC7"
"M8"	"BCHE"	"GPR12"
"M8"	"BCHE"	"KCNE1"
"M8"	"BCHE"	"GTF2F1"
"M8"	"BCHE"	"EFTUD2"
"M8"	"BCHE"	"ARF6"
"M8"	"BCHE"	"USP14"
"M8"	"BCHE"	"FADS2"
"M8"	"BCHE"	"HSF4"
"M8"	"BCHE"	"FUCA2"
"M8"	"BCHE"	"WDR44"
"M8"	"BCHE"	"KIF26B"
"M8"	"BCHE"	"TOM1L2"
"M8"	"BCHE"	"USP15"
"M8"	"BCHE"	"GSTCD"
"M8"	"BCHE"	"PRIM1"
"M8"	"BCHE"	"ZDHHC23"
"M8"	"BCHE"	"ORMDL2"
"M8"	"BCHE"	"ABHD17B"
"M8"	"BCHE"	"MPST"
"M8"	"BCHE"	"MAGEB1"
"M8"	"BCHE"	"MTOR"
"M8"	"BCHE"	"REXO1"
"M8"	"BCHE"	"RPL30"
"M8"	"BCHE"	"CTNNBIP1"
"M8"	"BCHE"	"HSPB8"
"M8"	"BCHE"	"CYP27A1"
"M8"	"BCHE"	"CHN1"
"M8"	"BCHE"	"MAST4"
"M8"	"BCHE"	"CTSL"
"M8"	"BCHE"	"IMPA1"
"M8"	"PAK4"	"ELOVL2"
"M8"	"CLCN3"	"ASCL1"
"M8"	"MUSTN1"	"ASCL1"
"M8"	"CRYBB1"	"ZNF488"
"M8"	"CASP4"	"ELN"
"M8"	"ZNRF3"	"FGF9"
"M8"	"ADRB2"	"ZNF488"
"M8"	"ELN"	"TIPIN"
"M8"	"ELN"	"SLC31A1"
"M8"	"ELN"	"PTP4A1"
"M8"	"ELN"	"TRIM56"
"M8"	"ELN"	"EN1"
"M8"	"ELN"	"BUB3"
"M8"	"ELN"	"ADAM11"
"M8"	"ELN"	"ZC3H7B"
"M8"	"ELN"	"EME2"
"M8"	"ELN"	"NIPSNAP1"
"M8"	"ELN"	"FCRL4"
"M8"	"ELN"	"TESC"
"M8"	"ELN"	"GTF2E2"
"M8"	"ELN"	"CASQ2"
"M8"	"ELN"	"ADRA2B"
"M8"	"ELN"	"MEP1A"
"M8"	"ELN"	"CDCA8"
"M8"	"ELN"	"CST11"
"M8"	"ELN"	"ATXN10"
"M8"	"ELN"	"CDH7"
"M8"	"ELN"	"ATP11A"
"M8"	"ELN"	"OSBPL6"
"M8"	"ELN"	"CHEK1"
"M8"	"ELN"	"USP41"
"M8"	"ELN"	"PDLIM3"
"M8"	"ELN"	"SCARB1"
"M8"	"ELN"	"TCF25"
"M8"	"ELN"	"SEMA3E"
"M8"	"ELN"	"METTL20"
"M8"	"ELN"	"PARP16"
"M8"	"ELN"	"SP1"
"M8"	"ELN"	"RNASE4"
"M8"	"ELN"	"CHORDC1"
"M8"	"ELN"	"BTG3"
"M8"	"ELN"	"PODXL2"
"M8"	"ELN"	"CHST4"
"M8"	"ELN"	"SMYD2"
"M8"	"ELN"	"SGSM3"
"M8"	"ELN"	"RAD23A"
"M8"	"ELN"	"PCBD2"
"M8"	"ELN"	"EVA1A"
"M8"	"OSR1"	"MCM10"
"M8"	"NPNT"	"MPPED1"
"M8"	"NPNT"	"PTP4A1"
"M8"	"NPNT"	"TRIM55"
"M8"	"NPNT"	"TFDP1"
"M8"	"NPNT"	"PABPC3"
"M8"	"NPNT"	"SIPA1L3"
"M8"	"NPNT"	"STXBP3"
"M8"	"NPNT"	"ABCE1"
"M8"	"NPNT"	"PIAS4"
"M8"	"NPNT"	"HNRNPA2B1"
"M8"	"NPNT"	"PRTN3"
"M8"	"NPNT"	"CBLC"
"M8"	"NPNT"	"CABLES1"
"M8"	"NPNT"	"CDCA4"
"M8"	"NPNT"	"WDR26"
"M8"	"NPNT"	"DGCR14"
"M8"	"NPNT"	"ZBTB11"
"M8"	"NPNT"	"HCN1"
"M8"	"NPNT"	"MC1R"
"M8"	"NPNT"	"DOCK1"
"M8"	"NPNT"	"SHROOM1"
"M8"	"AHRR"	"ASCL1"
"M8"	"KCNA2"	"IGSF9"
"M8"	"BHLHB9"	"LRRTM4"
"M8"	"CTBS"	"ASCL1"
"M8"	"THAP3"	"LRRTM4"
"M8"	"MPPED1"	"MKI67"
"M8"	"MPPED1"	"HIST1H2AJ"
"M8"	"PTP4A1"	"ASCL1"
"M8"	"PTP4A1"	"ELOVL2"
"M8"	"PTP4A1"	"MCM10"
"M8"	"PTP4A1"	"FGF9"
"M8"	"PTP4A1"	"MKI67"
"M8"	"PTP4A1"	"HIST1H2AJ"
"M8"	"PTP4A1"	"LRRTM4"
"M8"	"PTP4A1"	"SEZ6"
"M8"	"PTP4A1"	"ZNF488"
"M8"	"PTP4A1"	"FBN3"
"M8"	"PTP4A1"	"CRABP1"
"M8"	"PTP4A1"	"KCNH7"
"M8"	"PTP4A1"	"FSD1"
"M8"	"PTP4A1"	"CBLN2"
"M8"	"ACLY"	"UBE2C"
"M8"	"GAB1"	"UBE2C"
"M8"	"WWC2"	"UBE2C"
"M8"	"STX11"	"ZNF488"
"M8"	"HCK"	"ZNF488"
"M8"	"TBL3"	"UBE2C"
"M8"	"EEF1A1"	"UBE2C"
"M8"	"EEF1A1"	"ZNF488"
"M8"	"SDC3"	"ZNF488"
"M8"	"THOC3"	"UBE2C"
"M8"	"ELL"	"UBE2C"
"M8"	"SUN2"	"UBE2C"
"M8"	"NFATC2"	"UBE2C"
"M8"	"NFATC2"	"ZNF488"
"M8"	"KCNIP2"	"UBE2C"
"M8"	"KCNIP2"	"ZNF488"
"M8"	"MECR"	"UBE2C"
"M8"	"CCM2"	"ZNF488"
"M8"	"IFNAR1"	"ZNF488"
"M8"	"AVEN"	"ZNF488"
"M8"	"ADRA1B"	"UBE2C"
"M8"	"JKAMP"	"ZNF488"
"M8"	"SRP68"	"ZNF488"
"M8"	"TXNL1"	"ZNF488"
"M8"	"GTF3A"	"ZNF488"
"M8"	"STAP1"	"ZNF488"
"M8"	"NPTX2"	"UBE2C"
"M8"	"MATK"	"ZNF488"
"M8"	"NEU1"	"ZNF488"
"M8"	"SLC1A1"	"FBN3"
"M8"	"PRKAB2"	"ELAVL2"
"M8"	"NEIL1"	"MKI67"
"M8"	"ITGB3"	"LRRTM4"
"M8"	"CSRP3"	"ASCL1"
"M8"	"MAPK8IP3"	"UBE2C"
"M8"	"MAGEA2B"	"RBFOX3"
"M8"	"FAM111B"	"SRRM1"
"M8"	"FAM111B"	"DNAL4"
"M8"	"FAM111B"	"HTR1B"
"M8"	"FAM111B"	"SON"
"M8"	"FAM111B"	"ISL2"
"M8"	"FAM111B"	"RIF1"
"M8"	"FAM111B"	"ALOX12"
"M8"	"FAM111B"	"VWA8"
"M8"	"FAM111B"	"ZNF688"
"M8"	"CSPG4"	"ASCL1"
"M8"	"PATL1"	"ELOVL2"
"M8"	"PIM2"	"ZNF488"
"M8"	"FOLH1"	"SLBP"
"M8"	"FOLH1"	"VPS11"
"M8"	"FOLH1"	"HRH3"
"M8"	"FOLH1"	"DES"
"M8"	"FOLH1"	"SLC3A2"
"M8"	"FOLH1"	"RSL1D1"
"M8"	"FOLH1"	"ZADH2"
"M8"	"FOLH1"	"MSRB1"
"M8"	"FOLH1"	"QRICH1"
"M8"	"FDFT1"	"FGF9"
"M8"	"ZBTB14"	"FGF9"
"M8"	"IGSF8"	"SEZ6"
"M8"	"LBH"	"SEZ6"
"M8"	"FRMD4A"	"SEZ6"
"M8"	"RNH1"	"FGF9"
"M8"	"POLR2G"	"FGF9"
"M8"	"POLR2G"	"SEZ6"
"M8"	"GDA"	"SEZ6"
"M8"	"KCNIP4"	"FGF9"
"M8"	"CXADR"	"SEZ6"
"M8"	"BRD7"	"SEZ6"
"M8"	"DHX33"	"SEZ6"
"M8"	"BMPR1A"	"FGF9"
"M8"	"CHRM2"	"FGF9"
"M8"	"CD36"	"SEZ6"
"M8"	"STON2"	"SEZ6"
"M8"	"GTF2E1"	"FGF9"
"M8"	"RELA"	"SEZ6"
"M8"	"IRX4"	"FGF9"
"M8"	"RGS19"	"SEZ6"
"M8"	"ARL6IP1"	"FGF9"
"M8"	"USP49"	"SEZ6"
"M8"	"CPSF6"	"SEZ6"
"M8"	"COLGALT1"	"FGF9"
"M8"	"PDX1"	"SEZ6"
"M8"	"NINL"	"SEZ6"
"M8"	"GOPC"	"ELOVL2"
"M8"	"TAF6"	"SEZ6"
"M8"	"TESK2"	"ASCL1"
"M8"	"TROAP"	"ASCL1"
"M8"	"UHMK1"	"ASCL1"
"M8"	"UBE2L6"	"ASCL1"
"M8"	"LPP"	"ASCL1"
"M8"	"RAMP1"	"ZNF488"
"M8"	"NEDD8"	"ZNF488"
"M8"	"TMEM45B"	"HIST1H2AJ"
"M8"	"RAB13"	"ASCL1"
"M8"	"RAB13"	"MKI67"
"M8"	"APBB1IP"	"ASCL1"
"M8"	"APBB1IP"	"DEPDC1B"
"M8"	"MPZL1"	"DEPDC1B"
"M8"	"ERLIN2"	"HIST1H2AJ"
"M8"	"PLA2G4A"	"HIST1H2AJ"
"M8"	"ASCL1"	"SCGB3A2"
"M8"	"ASCL1"	"BAIAP2L1"
"M8"	"ASCL1"	"PEMT"
"M8"	"ASCL1"	"TIGIT"
"M8"	"ASCL1"	"KIFC1"
"M8"	"ASCL1"	"SRR"
"M8"	"ASCL1"	"ERBB2"
"M8"	"ASCL1"	"TIMM17A"
"M8"	"ASCL1"	"CBLL1"
"M8"	"ASCL1"	"GPR21"
"M8"	"ASCL1"	"PATZ1"
"M8"	"ASCL1"	"MAGEA8"
"M8"	"ASCL1"	"HUNK"
"M8"	"ASCL1"	"GALNS"
"M8"	"ASCL1"	"PLEK"
"M8"	"ASCL1"	"TMEM55B"
"M8"	"ASCL1"	"INO80"
"M8"	"ASCL1"	"MED27"
"M8"	"MCL1"	"LRRTM4"
"M8"	"FAS"	"ELOVL2"
"M8"	"RAB11FIP5"	"ELOVL2"
"M8"	"PIAS4"	"ELOVL2"
"M8"	"TRAPPC1"	"UBE2C"
"M8"	"TAF3"	"ZNF488"
"M8"	"SSTR5"	"AURKB"
"M8"	"KLC3"	"AURKB"
"M8"	"C12orf57"	"AURKB"
"M8"	"TSKS"	"AURKB"
"M8"	"ALS2CL"	"AURKB"
"M8"	"KHSRP"	"AURKB"
"M8"	"MAP2K4"	"AURKB"
"M8"	"PDCD1"	"AURKB"
"M8"	"NPAS4"	"AURKB"
"M8"	"PUF60"	"AURKB"
"M8"	"GZMM"	"AURKB"
"M8"	"IFIH1"	"AURKB"
"M8"	"BTN3A1"	"AURKB"
"M8"	"LCOR"	"AURKB"
"M8"	"DR1"	"ZNF488"
"M8"	"PIKFYVE"	"AURKB"
"M8"	"COPS7A"	"ELAVL2"
"M8"	"PRF1"	"CRABP1"
"M8"	"ASB11"	"HIST1H2AJ"
"M8"	"RFWD3"	"UBE2C"
"M8"	"E2F2"	"CDH1"
"M8"	"E2F2"	"BRCA2"
"M8"	"LTC4S"	"UBE2C"
"M8"	"MT1X"	"ELOVL2"
"M8"	"GYG2"	"HIST1H2AJ"
"M8"	"FOLR3"	"MCM10"
"M8"	"FOLR3"	"DEPDC1B"
"M8"	"FOLR3"	"SEZ6"
"M8"	"FOLR3"	"FBN3"
"M8"	"EPHX1"	"ELAVL2"
"M8"	"IGF1R"	"ZNF488"
"M8"	"HAO2"	"ZNF488"
"M8"	"SMARCE1"	"ELAVL2"
"M8"	"PXMP2"	"ZNF488"
"M8"	"SVIP"	"HIST1H2AJ"
"M8"	"CHMP1B"	"HIST1H2AJ"
"M8"	"C19orf25"	"FGF9"
"M8"	"CLEC17A"	"RBFOX3"
"M8"	"TTC1"	"RBFOX3"
"M8"	"UBAP1"	"UBE2C"
"M8"	"REPIN1"	"COLGALT2"
"M8"	"TMOD1"	"COLGALT2"
"M8"	"HFE"	"HIST1H2AJ"
"M8"	"ASH2L"	"ELAVL2"
"M8"	"HIST2H2AC"	"COLGALT2"
"M8"	"TFIP11"	"ELAVL2"
"M8"	"PTPRN2"	"ELAVL2"
"M8"	"XPO5"	"ELAVL2"
"M8"	"PLBD1"	"ELAVL2"
"M8"	"MAPK7"	"ELAVL2"
"M8"	"PLCB3"	"ELAVL2"
"M8"	"SETD1B"	"ELAVL2"
"M8"	"NTN3"	"ELAVL2"
"M8"	"FKTN"	"ELAVL2"
"M8"	"HECTD1"	"ELAVL2"
"M8"	"MEX3C"	"ELAVL2"
"M8"	"NPY1R"	"ELAVL2"
"M8"	"DRAP1"	"ELAVL2"
"M8"	"TNNI1"	"ELAVL2"
"M8"	"GSN"	"ELAVL2"
"M8"	"PTBP2"	"ELAVL2"
"M8"	"RPL35A"	"ELAVL2"
"M8"	"UBE2C"	"SCIMP"
"M8"	"UBE2C"	"MAPKAPK2"
"M8"	"UBE2C"	"ITGAL"
"M8"	"UBE2C"	"AZIN1"
"M8"	"UBE2C"	"GATA1"
"M8"	"ELOVL2"	"HDAC6"
"M8"	"IL6R"	"ELAVL2"
"M8"	"ELP3"	"ELAVL2"
"M8"	"PREX1"	"IGSF9"
"M8"	"PFKFB2"	"ZNF488"
"M8"	"MCM10"	"MAPK8"
"M8"	"FGF9"	"E4F1"
"M8"	"FGF9"	"APTX"
"M8"	"FGF9"	"SYNPR"
"M8"	"FGF9"	"PPFIA1"
"M8"	"FGF9"	"ERO1L"
"M8"	"FGF9"	"ZCCHC2"
"M8"	"FGF9"	"MED8"
"M8"	"FGF9"	"TERT"
"M8"	"FGF9"	"KDELC2"
"M8"	"FGF9"	"ITPKA"
"M8"	"FGF9"	"TMEM216"
"M8"	"FGF9"	"CMKLR1"
"M8"	"FGF9"	"FBLIM1"
"M8"	"FGF9"	"BICD2"
"M8"	"FGF9"	"CYP27C1"
"M8"	"FGF9"	"EEFSEC"
"M8"	"FGF9"	"GIMAP4"
"M8"	"FGF9"	"MBNL1"
"M8"	"FGF9"	"CELA3A"
"M8"	"FGF9"	"LRRK2"
"M8"	"FGF9"	"UNC5B"
"M8"	"FGF9"	"CYFIP2"
"M8"	"FGF9"	"PLLP"
"M8"	"FGF9"	"CD14"
"M8"	"FGF9"	"PYDC1"
"M8"	"FGF9"	"RBMS1"
"M8"	"FGF9"	"DKC1"
"M8"	"FGF9"	"HCLS1"
"M8"	"FGF9"	"KRTAP11-1"
"M8"	"FGF9"	"TAF4"
"M8"	"FGF9"	"MITF"
"M8"	"FGF9"	"MPV17L"
"M8"	"FGF9"	"ERBB2IP"
"M8"	"FGF9"	"SIGMAR1"
"M8"	"FGF9"	"ABCA13"
"M8"	"FGF9"	"AGFG2"
"M8"	"FGF9"	"NPC1"
"M8"	"FGF9"	"TAF7"
"M8"	"FGF9"	"ETHE1"
"M8"	"FGF9"	"EDA"
"M8"	"FGF9"	"INTS3"
"M8"	"FGF9"	"SFT2D3"
"M8"	"FGF9"	"AKAP8L"
"M8"	"LRP2"	"IGSF9"
"M8"	"TRIM63"	"HIST1H2AJ"
"M8"	"USP12"	"ZNF488"
"M8"	"MKI67"	"CD24"
"M8"	"GABARAP"	"IGSF9"
"M8"	"ITGAL"	"ZNF488"
"M8"	"PPP1R3G"	"ELAVL2"
"M8"	"KNSTRN"	"ZNF488"
"M8"	"HSPB2"	"ELAVL2"
"M8"	"AURKB"	"APLP2"
"M8"	"AURKB"	"GPC5"
"M8"	"AURKB"	"HTR1A"
"M8"	"AURKB"	"DPY19L1"
"M8"	"AURKB"	"STX7"
"M8"	"AURKB"	"HDAC9"
"M8"	"NNAT"	"IGSF9"
"M8"	"TBC1D8"	"DEPDC1B"
"M8"	"RNF39"	"DEPDC1B"
"M8"	"HNRNPL"	"DEPDC1B"
"M8"	"DTX3"	"IGSF9"
"M9"	"TANGO6"	"GFRA1"
"M9"	"GRIA2"	"FGF8"
"M9"	"GRIA2"	"CIZ1"
"M9"	"GRIA2"	"TMED1"
"M9"	"GRIA2"	"BHLHB9"
"M9"	"GRIA2"	"CBLL1"
"M9"	"GRIA2"	"CTBS"
"M9"	"GRIA2"	"PTP4A1"
"M9"	"GRIA2"	"ATP9A"
"M9"	"GRIA2"	"P2RY4"
"M9"	"GRIA2"	"NAA16"
"M9"	"GRIA2"	"MYO1G"
"M9"	"GRIA2"	"RRM2"
"M9"	"GRIA2"	"UNC50"
"M9"	"GRIA2"	"NRL"
"M9"	"GRIA2"	"ZBTB11"
"M9"	"GRIA2"	"SLC4A11"
"M9"	"GRIA2"	"ADAM11"
"M9"	"GRIA2"	"UBAC2"
"M9"	"SFPQ"	"OLIG1"
"M9"	"MMS19"	"MYT1"
"M9"	"NAA10"	"OLIG1"
"M9"	"USO1"	"GFRA1"
"M9"	"SOX9"	"RGS8"
"M9"	"TUBB4A"	"PER3"
"M9"	"TUBB4A"	"ZCCHC11"
"M9"	"TUBB4A"	"TSG101"
"M9"	"TUBB4A"	"PPAP2B"
"M9"	"TUBB4A"	"TMED1"
"M9"	"TUBB4A"	"PRF1"
"M9"	"TUBB4A"	"CSRP3"
"M9"	"TUBB4A"	"PTP4A1"
