Pair Compared	DIFF	LWR	UPR	P.adj
Low-grade glioma/astrocytoma, MYB/MYBL1-High-grade glioma/astrocytoma, H3 G35-mutant	0.1699999999999744	-10.124453023633446	10.464453023633396	1
Low-grade glioma/astrocytoma, NF1-germline-High-grade glioma/astrocytoma, H3 G35-mutant	0.04333333333331213	-14.515221749901789	14.601888416568412	1
Low-grade glioma/astrocytoma, NF1-somatic-High-grade glioma/astrocytoma, H3 G35-mutant	-0.35666666666668423	-14.915221749901786	14.201888416568416	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-High-grade glioma/astrocytoma, H3 G35-mutant	-0.13666666666668625	-14.695221749901787	14.421888416568414	1
Low-grade glioma/astrocytoma, other MAPK, IDH-High-grade glioma/astrocytoma, H3 G35-mutant	0.6533333333333138	-13.905221749901788	15.211888416568414	1
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-High-grade glioma/astrocytoma, H3 G35-mutant	0.9583333333333162	-10.551215042677974	12.467881709344606	1
Medulloblastoma-High-grade glioma/astrocytoma, H3 G35-mutant	-0.2822222222222386	-8.144740592050102	7.580296147605624	1
Medulloblastoma, group 3-High-grade glioma/astrocytoma, H3 G35-mutant	-0.3157575757575948	-8.527890182127088	7.896375030611899	1
Medulloblastoma, group 4-High-grade glioma/astrocytoma, H3 G35-mutant	-0.4790070921985935	-7.9870086060374135	7.028994421640226	1
Medulloblastoma, SHH-activated-High-grade glioma/astrocytoma, H3 G35-mutant	-0.3431884057971226	-8.082655075787008	7.3962782641927625	1
Medulloblastoma, WNT-activated-High-grade glioma/astrocytoma, H3 G35-mutant	-0.5522222222222357	-8.957607918540015	7.853163474095544	1
Low-grade glioma/astrocytoma, H3-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.0112499999999949	-14.3841367547981	12.36163675479811	1
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.9045833333333462	-9.440292858666274	7.631126191999582	1
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.0312500000000084	-14.404136754798113	12.341636754798095	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.4312500000000048	-14.804136754798108	11.9416367547981	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma (WHO grade I/II)	-1.2112500000000068	-14.584136754798111	12.161636754798097	1
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma (WHO grade I/II)	0.7201785714285696	-4.8677550014276765	6.3081121442848165	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.4212500000000068	-13.79413675479811	12.951636754798098	1
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma (WHO grade I/II)	0.18249999999999922	-6.121539272238336	6.486539272238335	1
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma (WHO grade I/II)	-0.1162500000000044	-10.083811279711712	9.851311279711704	1
Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B-Low-grade glioma/astrocytoma, BRAF V600E	-0.6250000000000007	-7.311443377399053	6.061443377399051	1
